2.540134191513061523e-01,2.438381612300872803e-01,1.012538652867078781e-02,5.146043300628662109e-01
9.960823655128479004e-01,9.568821638822555542e-03,5.671104881912469864e-03,1.055609062314033508e-02
9.959126114845275879e-01,2.498944476246833801e-02,9.270093403756618500e-03,6.751579232513904572e-03
9.933094978332519531e-01,1.490016840398311615e-02,1.860865205526351929e-02,6.005383096635341644e-03
7.853312790393829346e-02,9.938591122627258301e-01,4.575981199741363525e-02,2.673016674816608429e-02
9.772669076919555664e-01,9.559236466884613037e-03,6.273959763348102570e-03,2.618548870086669922e-01
9.257451295852661133e-01,1.779257878661155701e-02,6.360896863043308258e-03,2.350604981184005737e-01
9.959803819656372070e-01,1.266891602426767349e-02,1.034617796540260315e-02,8.895684964954853058e-03
9.960927367210388184e-01,8.133998140692710876e-03,7.372267544269561768e-03,1.146397553384304047e-02
9.951695799827575684e-01,6.706400774419307709e-03,7.440078537911176682e-03,1.216957997530698776e-02
9.954555034637451172e-01,1.538260746747255325e-02,8.004993200302124023e-03,1.005571428686380386e-02
9.961646795272827148e-01,5.400093272328376770e-03,8.329746313393115997e-03,1.190467551350593567e-02
9.959126114845275879e-01,1.419282611459493637e-02,6.682528182864189148e-03,7.179964333772659302e-03
9.950738549232482910e-01,7.697758730500936508e-03,7.935230620205402374e-03,1.209656707942485809e-02
9.796439409255981445e-01,7.699470501393079758e-03,7.197157014161348343e-03,8.328349143266677856e-02
9.961109757423400879e-01,1.835620217025279999e-02,8.424553088843822479e-03,6.669411435723304749e-03
9.957186579704284668e-01,1.826386898756027222e-02,7.772703655064105988e-03,6.025871727615594864e-03
9.964081645011901855e-01,8.314366452395915985e-03,9.164541959762573242e-03,1.167076267302036285e-02
9.953418970108032227e-01,9.709768928587436676e-03,8.994486182928085327e-03,9.986445307731628418e-03
9.931594133377075195e-01,2.948072552680969238e-02,6.535539869219064713e-03,7.055839523673057556e-03
9.863464236259460449e-01,2.216277644038200378e-02,3.808700246736407280e-03,2.358053065836429596e-02
9.959790706634521484e-01,6.931377574801445007e-03,8.449505083262920380e-03,1.279654074460268021e-02
2.087591290473937988e-01,9.935218691825866699e-01,5.267176777124404907e-02,1.730931550264358521e-02
9.960095882415771484e-01,5.946949124336242676e-03,7.872478105127811432e-03,1.309255976229906082e-02
9.932505488395690918e-01,5.744474753737449646e-02,6.564335897564888000e-03,6.262111477553844452e-03
9.849702119827270508e-01,4.312788248062133789e-01,5.437582358717918396e-02,3.245096653699874878e-03
3.111390471458435059e-01,9.925966262817382812e-01,3.736903518438339233e-02,1.160166505724191666e-02
4.892335534095764160e-01,9.881907701492309570e-01,1.084600463509559631e-01,6.978262681514024734e-03
9.948733448982238770e-01,1.213531009852886200e-02,1.360262837260961533e-02,1.048889756202697754e-02
9.909057617187500000e-01,2.681979238986968994e-01,2.605004236102104187e-02,3.225906053557991982e-03
9.882150888442993164e-01,1.228901930153369904e-02,4.945743829011917114e-03,1.121726911514997482e-02
9.912860989570617676e-01,9.009033441543579102e-02,5.449445452541112900e-03,6.050928030163049698e-03
9.876834750175476074e-01,1.383474618196487427e-01,1.190917938947677612e-02,2.978114644065499306e-03
9.958050251007080078e-01,1.600898988544940948e-02,7.868460379540920258e-03,7.305792532861232758e-03
1.148506924510002136e-01,9.937956333160400391e-01,3.868773207068443298e-02,2.445387095212936401e-02
9.956854581832885742e-01,1.096032653003931046e-02,6.515945773571729660e-03,7.073058746755123138e-03
9.843797683715820312e-01,3.421018719673156738e-01,1.175804622471332550e-02,3.573221154510974884e-03
9.634586572647094727e-01,1.937195807695388794e-01,4.124236758798360825e-03,9.814742021262645721e-03
9.770759344100952148e-01,4.119989275932312012e-01,1.327764149755239487e-02,2.595938974991440773e-03
9.900392889976501465e-01,5.784229375422000885e-03,6.600068416446447372e-03,3.112882561981678009e-02
9.880788922309875488e-01,1.520915925502777100e-01,3.012883104383945465e-02,4.928687121719121933e-03
9.951808452606201172e-01,1.138826832175254822e-02,1.160741783678531647e-02,1.102494634687900543e-02
9.919441938400268555e-01,1.114063113927841187e-01,1.345154736191034317e-02,3.543399041518568993e-03
9.942863583564758301e-01,8.289895206689834595e-02,1.073407381772994995e-02,4.056042060256004333e-03
9.946112632751464844e-01,1.531153824180364609e-02,5.807516165077686310e-03,5.829237401485443115e-03
9.923945665359497070e-01,5.959707126021385193e-02,2.448076941072940826e-02,5.605715326964855194e-03
9.100818037986755371e-01,9.419515728950500488e-01,1.669337414205074310e-02,5.290013272315263748e-03
5.657473206520080566e-01,1.669466346502304077e-01,3.956134431064128876e-03,6.637706756591796875e-01
9.964249730110168457e-01,1.019500941038131714e-02,8.258406072854995728e-03,9.406695142388343811e-03
9.959851503372192383e-01,9.265338070690631866e-03,7.352484390139579773e-03,8.627257309854030609e-03
9.966809153556823730e-01,1.077011972665786743e-02,1.012756302952766418e-02,1.151969190686941147e-02
9.959041476249694824e-01,1.058478094637393951e-02,1.067880634218454361e-02,8.404171094298362732e-03
9.799531698226928711e-01,4.381317645311355591e-02,3.631192725151777267e-03,2.770197764039039612e-02
6.490561366081237793e-01,9.878201484680175781e-01,2.069697156548500061e-02,1.102239266037940979e-02
9.957838058471679688e-01,5.828858818858861923e-03,7.128887809813022614e-03,1.087267324328422546e-02
9.967840909957885742e-01,8.407366462051868439e-03,8.623880334198474884e-03,1.155240833759307861e-02
9.959788322448730469e-01,1.186397764831781387e-02,8.283947594463825226e-03,1.329594012349843979e-02
9.966117739677429199e-01,8.099393919110298157e-03,9.992070496082305908e-03,1.053512375801801682e-02
9.946962594985961914e-01,1.477320864796638489e-02,8.863915689289569855e-03,7.931425236165523529e-03
9.963417649269104004e-01,7.413505110889673233e-03,7.309012580662965775e-03,9.568030945956707001e-03
9.962893724441528320e-01,6.101143546402454376e-03,7.535221520811319351e-03,1.115058828145265579e-02
9.954598546028137207e-01,6.246093660593032837e-03,1.030866988003253937e-02,1.056104805320501328e-02
9.780093431472778320e-01,1.308245863765478134e-02,1.431735157966613770e-01,1.178619265556335449e-02
2.745268940925598145e-01,6.910119056701660156e-01,8.494758605957031250e-01,1.379336044192314148e-02
9.947893619537353516e-01,2.492049522697925568e-02,1.193610392510890961e-02,6.152260582894086838e-03
9.956883788108825684e-01,5.122931674122810364e-03,7.546215783804655075e-03,1.310328301042318344e-02
9.946417808532714844e-01,7.290164940059185028e-03,4.844818264245986938e-03,1.452058739960193634e-02
9.943594336509704590e-01,9.137734770774841309e-03,6.747635081410408020e-03,8.600178174674510956e-03
3.912741243839263916e-01,9.519025683403015137e-02,7.583770435303449631e-03,6.890130639076232910e-01
2.086049169301986694e-01,9.921879768371582031e-01,4.323029890656471252e-02,1.331193931400775909e-02
2.595109343528747559e-01,9.605121612548828125e-01,7.885859012603759766e-01,1.847395673394203186e-02
3.981741517782211304e-02,9.945564270019531250e-01,1.492360532283782959e-01,3.557608276605606079e-02
1.844624578952789307e-01,9.918267726898193359e-01,2.374443225562572479e-02,1.930608227849006653e-02
1.277019232511520386e-01,9.811637997627258301e-01,1.622096449136734009e-02,4.130327329039573669e-02
1.129278391599655151e-01,9.938449859619140625e-01,8.206651359796524048e-02,1.745542697608470917e-02
3.711534738540649414e-01,9.923318624496459961e-01,3.629703447222709656e-02,1.067724451422691345e-02
6.001737341284751892e-02,9.563530683517456055e-01,9.368431568145751953e-01,4.046108573675155640e-02
1.682619452476501465e-01,9.866800904273986816e-01,1.935982331633567810e-02,2.276751771569252014e-02
1.755541861057281494e-01,9.939087629318237305e-01,4.451731964945793152e-02,1.547633577138185501e-02
8.671737462282180786e-02,9.851764440536499023e-01,1.799822039902210236e-02,4.190098494291305542e-02
1.813468039035797119e-01,9.932736158370971680e-01,3.066948615014553070e-02,1.601787656545639038e-02
2.449020445346832275e-01,9.936259984970092773e-01,4.310890659689903259e-02,1.313800178468227386e-02
1.952350437641143799e-01,9.920388460159301758e-01,2.259518578648567200e-02,1.703540422022342682e-02
6.397747248411178589e-02,9.939351677894592285e-01,7.026904076337814331e-02,2.537753805518150330e-02
6.747028231620788574e-02,9.870769381523132324e-01,2.759508043527603149e-02,4.372864216566085815e-02
1.092694103717803955e-01,9.923895001411437988e-01,2.778183110058307648e-02,2.122541330754756927e-02
7.853506207466125488e-01,9.795385003089904785e-01,1.833947747945785522e-02,1.082175597548484802e-02
3.140777945518493652e-01,9.922931194305419922e-01,4.409784823656082153e-02,1.195231080055236816e-02
7.677444815635681152e-02,9.896507263183593750e-01,6.061196699738502502e-02,1.961345784366130829e-02
2.650633752346038818e-01,9.927384257316589355e-01,3.357446193695068359e-02,1.277026161551475525e-02
4.779472649097442627e-01,9.892535805702209473e-01,5.167103558778762817e-02,7.686716504395008087e-03
6.128068640828132629e-02,5.064554885029792786e-02,5.851345509290695190e-02,9.845317006111145020e-01
2.113063335418701172e-01,9.924148917198181152e-01,2.253214269876480103e-02,1.867005787789821625e-02
3.390923142433166504e-01,9.879353046417236328e-01,2.415439113974571228e-02,1.413114089518785477e-02
8.795368075370788574e-01,9.755385518074035645e-01,3.893917426466941833e-02,6.599415093660354614e-03
1.142196580767631531e-01,9.910141825675964355e-01,2.781451307237148285e-02,2.006549015641212463e-02
4.519796669483184814e-01,9.846241474151611328e-01,1.732002571225166321e-02,9.880159050226211548e-03
5.290414690971374512e-01,9.910486936569213867e-01,2.783283405005931854e-02,1.118284370750188828e-02
9.790843725204467773e-01,3.850146383047103882e-02,6.169287487864494324e-03,3.017585352063179016e-02
4.193120300769805908e-01,9.914968609809875488e-01,2.704011276364326477e-02,1.026295311748981476e-02
1.425562798976898193e-01,9.712032675743103027e-01,8.824685215950012207e-01,1.972233131527900696e-02
7.729320228099822998e-02,9.713119864463806152e-01,9.102121591567993164e-01,2.998464927077293396e-02
7.325573265552520752e-02,9.830159544944763184e-01,7.520807385444641113e-01,2.326581813395023346e-02
1.404972374439239502e-01,9.936671853065490723e-01,4.474130645394325256e-02,1.513591036200523376e-02
5.971112102270126343e-02,5.624489784240722656e-01,9.713455438613891602e-01,8.606904000043869019e-02
4.063532650470733643e-01,9.916518330574035645e-01,2.634754776954650879e-02,1.336310524493455887e-02
2.614462375640869141e-01,9.559924602508544922e-01,9.085432291030883789e-01,1.625413633882999420e-02
1.584699004888534546e-01,9.200263619422912598e-01,9.369443655014038086e-01,2.503369562327861786e-02
5.604464188218116760e-02,7.587962746620178223e-01,9.704909324645996094e-01,6.304094940423965454e-02
9.962344765663146973e-01,1.736054383218288422e-02,1.215509884059429169e-02,7.189311087131500244e-03
5.233532562851905823e-02,6.844495981931686401e-02,4.778230190277099609e-02,9.810172915458679199e-01
7.954986393451690674e-02,4.859977588057518005e-02,4.064934328198432922e-02,9.794010519981384277e-01
5.630926415324211121e-02,6.515225768089294434e-02,4.238199442625045776e-02,9.789867997169494629e-01
9.866584837436676025e-02,9.900729656219482422e-01,2.168249897658824921e-02,3.240965306758880615e-02
4.286960512399673462e-02,6.688956171274185181e-02,7.002718746662139893e-02,9.841290712356567383e-01
4.218447804450988770e-01,2.849439531564712524e-02,1.394733320921659470e-02,9.349688887596130371e-01
9.946684241294860840e-01,5.101572722196578979e-03,6.503462325781583786e-03,1.377194561064243317e-02
3.924173861742019653e-02,2.635331451892852783e-01,2.427236922085285187e-02,9.491733312606811523e-01
6.916684657335281372e-02,6.204095482826232910e-02,3.797632083296775818e-02,9.779523015022277832e-01
1.671161204576492310e-01,7.869424223899841309e-01,2.059094049036502838e-02,2.013424932956695557e-01
9.266279637813568115e-02,8.856433033943176270e-01,2.127060107886791229e-02,1.153896749019622803e-01
1.215247958898544312e-01,1.186222434043884277e-01,1.348902843892574310e-02,9.256699681282043457e-01
1.031139343976974487e-01,9.247916936874389648e-01,1.134335156530141830e-02,1.111919283866882324e-01
9.598612785339355469e-02,5.943600833415985107e-02,3.020145744085311890e-02,9.622794985771179199e-01
1.716834455728530884e-01,9.369061887264251709e-02,1.228539738804101944e-02,9.395775794982910156e-01
8.477742075920104980e-01,9.549183249473571777e-01,7.767666131258010864e-03,1.128436531871557236e-02
9.560938477516174316e-01,1.623312197625637054e-02,3.862402401864528656e-03,1.642669886350631714e-01
9.949977397918701172e-01,1.265208330005407333e-02,6.743612699210643768e-03,6.597802042961120605e-03
4.325987100601196289e-01,4.415389895439147949e-02,8.332487195730209351e-03,8.627933859825134277e-01
9.954669475555419922e-01,7.340848911553621292e-03,7.038135547190904617e-03,9.684615768492221832e-03
1.954049021005630493e-01,9.395208954811096191e-01,1.036845054477453232e-02,3.792603686451911926e-02
1.581858992576599121e-01,9.941136240959167480e-01,3.950900584459304810e-02,1.933566108345985413e-02
9.880335330963134766e-01,5.584030412137508392e-03,6.724571343511343002e-03,1.544139906764030457e-02
9.621745347976684570e-01,1.597180590033531189e-02,2.938198111951351166e-02,1.052433811128139496e-02
9.965375661849975586e-01,1.387221086770296097e-02,7.860354147851467133e-03,7.532426156103610992e-03
2.063611745834350586e-01,9.943222999572753906e-01,4.056664928793907166e-02,1.484010927379131317e-02
9.913241863250732422e-01,9.931962937116622925e-03,2.778425812721252441e-02,7.809320930391550064e-03
9.942902326583862305e-01,2.653899043798446655e-02,8.803661912679672241e-03,5.285365507006645203e-03
9.965045452117919922e-01,1.298828423023223877e-02,9.189559146761894226e-03,8.820634335279464722e-03
9.951360821723937988e-01,7.980263791978359222e-03,7.272937335073947906e-03,9.397472254931926727e-03
4.937292933464050293e-01,2.595515176653862000e-02,1.390980742871761322e-02,9.273516535758972168e-01
9.811719655990600586e-01,3.764803111553192139e-01,5.048919934779405594e-03,6.510016042739152908e-03
9.959021210670471191e-01,1.135722082108259201e-02,6.860846653580665588e-03,7.557026576250791550e-03
9.932551383972167969e-01,6.861451547592878342e-03,5.161162931472063065e-03,1.653015427291393280e-02
9.945961833000183105e-01,1.837279088795185089e-02,6.697249133139848709e-03,1.614650897681713104e-02
9.955638647079467773e-01,7.974045351147651672e-03,1.117806788533926010e-02,1.218286901712417603e-02
2.455078959465026855e-01,1.872388720512390137e-01,9.596426486968994141e-01,6.366501748561859131e-02
9.907067418098449707e-01,7.944669574499130249e-03,5.542332772165536880e-03,1.585594564676284790e-02
9.867158532142639160e-01,8.445729315280914307e-02,8.841418661177158356e-03,7.123232819139957428e-03
6.079335883259773254e-02,9.874641895294189453e-01,2.755663171410560608e-02,4.980989545583724976e-02
9.968104958534240723e-01,1.110833324491977692e-02,7.565703708678483963e-03,9.251442737877368927e-03
9.966279864311218262e-01,1.007403433322906494e-02,9.135809727013111115e-03,9.809552691876888275e-03
9.907656908035278320e-01,1.284095179289579391e-02,4.629643168300390244e-03,2.223521284759044647e-02
2.915661334991455078e-01,9.928601384162902832e-01,3.164942935109138489e-02,1.263860985636711121e-02
9.939292669296264648e-01,9.491834789514541626e-03,4.783421289175748825e-03,1.141092460602521896e-02
9.943950176239013672e-01,1.557452976703643799e-02,1.234908588230609894e-02,6.633435375988483429e-03
9.940468072891235352e-01,3.159781545400619507e-02,5.721025634557008743e-03,5.004508886486291885e-03
9.961850047111511230e-01,7.871707901358604431e-03,7.800760678946971893e-03,1.175083406269550323e-02
9.959799051284790039e-01,4.949124529957771301e-03,8.219770155847072601e-03,1.310277264565229416e-02
2.792111635208129883e-01,9.871363639831542969e-01,1.606548950076103210e-02,1.881255395710468292e-02
9.961454868316650391e-01,6.460006348788738251e-03,6.986144930124282837e-03,1.071498636156320572e-02
6.633082032203674316e-01,2.239797450602054596e-02,9.014987386763095856e-03,6.724813580513000488e-01
9.956750273704528809e-01,9.933618828654289246e-03,8.488911204040050507e-03,8.455404080450534821e-03
9.927806258201599121e-01,1.489700470119714737e-02,1.182847097516059875e-02,7.576617412269115448e-03
9.962024092674255371e-01,1.717086508870124817e-02,8.969621732831001282e-03,6.889177486300468445e-03
9.892962574958801270e-01,1.739419251680374146e-01,9.884161874651908875e-03,3.534206422045826912e-03
8.231494426727294922e-01,8.389333635568618774e-02,1.004879642277956009e-02,2.572804689407348633e-02
8.740615248680114746e-01,6.092850863933563232e-02,2.995415125042200089e-03,3.967410922050476074e-01
2.934927046298980713e-01,9.930742979049682617e-01,3.774559870362281799e-02,1.242601312696933746e-02
3.767074644565582275e-02,9.651247859001159668e-01,1.923956722021102905e-02,1.758713424205780029e-01
8.925537765026092529e-02,9.877356886863708496e-01,2.819683216512203217e-02,3.034872747957706451e-02
9.964543581008911133e-01,9.020484052598476410e-03,8.441247977316379547e-03,1.084065902978181839e-02
7.863470911979675293e-02,9.837716221809387207e-01,1.985315978527069092e-02,5.771281197667121887e-02
9.963971972465515137e-01,8.319978602230548859e-03,7.788592018187046051e-03,9.689876809716224670e-03
3.634216189384460449e-01,9.936077594757080078e-01,5.968738347291946411e-02,1.169332303106784821e-02
9.957148432731628418e-01,2.135384455323219299e-02,9.412264451384544373e-03,5.655887071043252945e-03
9.962064027786254883e-01,8.949789218604564667e-03,8.594110608100891113e-03,9.494861587882041931e-03
8.400385379791259766e-01,9.536764025688171387e-01,7.576835807412862778e-03,1.445810962468385696e-02
9.964708089828491211e-01,6.156486924737691879e-03,8.110737428069114685e-03,1.329717691987752914e-02
9.938645958900451660e-01,4.764479398727416992e-02,1.744277030229568481e-02,3.902231343090534210e-03
1.370961517095565796e-01,9.911360740661621094e-01,2.403377927839756012e-02,1.995979808270931244e-02
9.838386774063110352e-01,7.207813858985900879e-02,1.401490904390811920e-02,5.240655969828367233e-03
9.961822628974914551e-01,1.265703327953815460e-02,8.053732104599475861e-03,7.370533887296915054e-03
9.958919286727905273e-01,7.594062481075525284e-03,7.749553769826889038e-03,1.085256226360797882e-02
9.959490299224853516e-01,1.748191751539707184e-02,1.338084507733583450e-02,8.596860803663730621e-03
9.941968917846679688e-01,5.328367464244365692e-03,6.022394169121980667e-03,1.378709543496370316e-02
9.494385719299316406e-01,1.573324762284755707e-02,4.254871513694524765e-03,3.939263820648193359e-01
9.950300455093383789e-01,8.532381616532802582e-03,1.471572741866111755e-02,8.092865347862243652e-03
9.962849617004394531e-01,1.788441650569438934e-02,1.411405112594366074e-02,7.034707348793745041e-03
9.962666630744934082e-01,1.067253015935420990e-02,8.411573246121406555e-03,1.161236967891454697e-02
9.947832226753234863e-01,1.774841547012329102e-02,7.277221418917179108e-03,6.969235371798276901e-03
9.957700371742248535e-01,9.350160136818885803e-03,6.857338827103376389e-03,8.342312648892402649e-03
9.954393506050109863e-01,1.124790124595165253e-02,7.569066714495420456e-03,7.017072755843400955e-03
8.683974146842956543e-01,8.858073353767395020e-01,1.008856296539306641e-02,4.869801457971334457e-03
9.956615567207336426e-01,5.622310098260641098e-03,6.925022229552268982e-03,1.163983251899480820e-02
9.955281615257263184e-01,8.495860733091831207e-03,6.471431814134120941e-03,8.204581215977668762e-03
9.965601563453674316e-01,8.827553130686283112e-03,7.439469918608665466e-03,9.268332272768020630e-03
9.965969920158386230e-01,7.972947321832180023e-03,9.144062176346778870e-03,1.266604661941528320e-02
9.960073828697204590e-01,1.341949589550495148e-02,8.536376059055328369e-03,7.856093347072601318e-03
9.963951706886291504e-01,1.674247346818447113e-02,9.309779852628707886e-03,7.802680600434541702e-03
4.779088497161865234e-01,9.571967124938964844e-01,2.274412848055362701e-02,1.131871528923511505e-02
9.952522516250610352e-01,5.299656651914119720e-03,8.598357439041137695e-03,1.690417900681495667e-02
9.965709447860717773e-01,6.993442773818969727e-03,9.743500500917434692e-03,1.553600933402776718e-02
8.735965490341186523e-01,2.404096163809299469e-02,6.318799685686826706e-03,6.236302852630615234e-01
9.965422749519348145e-01,6.338486447930335999e-03,1.047422457486391068e-02,1.451987028121948242e-02
9.959744811058044434e-01,3.338780999183654785e-02,1.023894269019365311e-02,5.598822142928838730e-03
9.944301247596740723e-01,3.490487113595008850e-02,1.370440237224102020e-02,5.913748405873775482e-03
9.951835274696350098e-01,1.014541275799274445e-02,9.978265501558780670e-03,9.715856052935123444e-03
9.579902291297912598e-01,7.304467260837554932e-02,4.696290008723735809e-03,1.557570695877075195e-02
9.965946078300476074e-01,7.536979857832193375e-03,8.692697621881961823e-03,1.117411628365516663e-02
6.017346978187561035e-01,4.231859147548675537e-01,9.316815137863159180e-01,2.418049983680248260e-02
5.170460790395736694e-02,9.793897271156311035e-01,2.457104064524173737e-02,7.627839595079421997e-02
4.721609652042388916e-01,9.381178021430969238e-01,1.170875225216150284e-02,1.636203937232494354e-02
4.470720589160919189e-01,9.785109758377075195e-01,1.300364267081022263e-02,1.064150687307119370e-02
9.958714842796325684e-01,2.349170483648777008e-02,1.013584993779659271e-02,7.028352003544569016e-03
9.655359387397766113e-01,4.430693387985229492e-02,1.643428206443786621e-02,8.515846915543079376e-03
9.962389469146728516e-01,8.644949644804000854e-03,7.218722254037857056e-03,9.064489044249057770e-03
9.952055215835571289e-01,9.630332700908184052e-03,7.629133760929107666e-03,8.542803116142749786e-03
9.652932882308959961e-01,6.058405041694641113e-01,1.609101705253124237e-02,2.578344894573092461e-03
9.926551580429077148e-01,7.302895188331604004e-03,5.129373632371425629e-03,1.045656576752662659e-02
