9.776337742805480957e-01,6.333165615797042847e-02
7.909038662910461426e-01,4.939567148685455322e-01
9.801898598670959473e-01,5.299105495214462280e-02
9.807047247886657715e-01,4.861358925700187683e-02
9.822881221771240234e-01,4.531963169574737549e-02
9.741177558898925781e-01,7.779615372419357300e-02
9.769628047943115234e-01,7.724969834089279175e-02
9.682652950286865234e-01,1.117713004350662231e-01
9.476379752159118652e-01,1.633355319499969482e-01
9.820280075073242188e-01,4.421231895685195923e-02
9.682874083518981934e-01,1.044764071702957153e-01
9.581999182701110840e-01,1.395807415246963501e-01
9.407958388328552246e-01,1.960291862487792969e-01
9.736819863319396973e-01,8.406019955873489380e-02
9.763009548187255859e-01,7.323174923658370972e-02
9.472493529319763184e-01,1.821986138820648193e-01
9.426353573799133301e-01,1.717921942472457886e-01
9.627566933631896973e-01,1.272857189178466797e-01
9.554287195205688477e-01,1.386901140213012695e-01
9.779959917068481445e-01,5.722064524888992310e-02
9.749743342399597168e-01,7.751673460006713867e-02
9.378176331520080566e-01,2.083127200603485107e-01
8.995578289031982422e-01,3.111366331577301025e-01
9.621400833129882812e-01,7.506955415010452271e-02
8.022039532661437988e-01,4.678084254264831543e-01
9.819022417068481445e-01,4.572730883955955505e-02
6.860495805740356445e-01,5.994456410408020020e-01
9.649372696876525879e-01,1.150114834308624268e-01
9.819376468658447266e-01,4.228812456130981445e-02
9.451706409454345703e-01,1.637053787708282471e-01
9.647606015205383301e-01,7.230851054191589355e-02
9.602898359298706055e-01,1.357112675905227661e-01
9.749431610107421875e-01,7.961331307888031006e-02
9.719185829162597656e-01,9.908075630664825439e-02
9.825453758239746094e-01,3.981492668390274048e-02
9.794868826866149902e-01,6.154129281640052795e-02
9.808736443519592285e-01,4.852982982993125916e-02
9.798091650009155273e-01,5.079469084739685059e-02
9.810910224914550781e-01,5.370490998029708862e-02
9.819543361663818359e-01,4.483274742960929871e-02
9.809765219688415527e-01,5.047767981886863708e-02
9.802196621894836426e-01,4.867492616176605225e-02
9.806220531463623047e-01,5.662772431969642639e-02
9.815620779991149902e-01,4.452791064977645874e-02
9.783008694648742676e-01,7.053291052579879761e-02
9.741414785385131836e-01,8.016730844974517822e-02
8.666071295738220215e-01,3.659473657608032227e-01
9.734922647476196289e-01,9.203079342842102051e-02
9.800713658332824707e-01,3.564699739217758179e-02
9.801258444786071777e-01,5.759578570723533630e-02
9.815703034400939941e-01,4.992168769240379333e-02
9.459046721458435059e-01,1.703710258007049561e-01
9.620118737220764160e-01,1.258907020092010498e-01
9.771355390548706055e-01,6.814132630825042725e-02
9.794279932975769043e-01,3.675575181841850281e-02
9.675649404525756836e-01,1.115772128105163574e-01
9.629908204078674316e-01,1.271248012781143188e-01
9.818735122680664062e-01,5.476995185017585754e-02
9.821093082427978516e-01,4.620724171400070190e-02
9.583688974380493164e-01,1.331312209367752075e-01
9.831672310829162598e-01,3.553393855690956116e-02
9.607914686203002930e-01,1.190619096159934998e-01
9.755553007125854492e-01,4.490117728710174561e-02
9.789808392524719238e-01,5.990000814199447632e-02
9.774885177612304688e-01,7.171481847763061523e-02
9.739965796470642090e-01,8.167906105518341064e-02
9.830701947212219238e-01,4.593649134039878845e-02
9.832001924514770508e-01,3.936333209276199341e-02
8.831744194030761719e-01,3.227273821830749512e-01
9.642354249954223633e-01,8.580945432186126709e-02
9.681858420372009277e-01,1.031812056899070740e-01
9.707875251770019531e-01,9.727565199136734009e-02
9.741409420967102051e-01,7.440546900033950806e-02
9.644438028335571289e-01,1.075674816966056824e-01
9.806514382362365723e-01,5.365900322794914246e-02
9.803450703620910645e-01,5.885487049818038940e-02
9.706149697303771973e-01,9.458833187818527222e-02
9.827229976654052734e-01,4.665702953934669495e-02
9.728460311889648438e-01,8.557362854480743408e-02
9.790169596672058105e-01,5.263128876686096191e-02
9.619688391685485840e-01,1.304320245981216431e-01
9.575805068016052246e-01,1.334047168493270874e-01
9.755592942237854004e-01,7.394050061702728271e-02
9.741797447204589844e-01,6.713800877332687378e-02
9.592958092689514160e-01,1.269932240247726440e-01
9.027413129806518555e-01,2.657234966754913330e-01
8.933798670768737793e-01,2.888828217983245850e-01
9.609397649765014648e-01,1.218001171946525574e-01
9.178433418273925781e-01,2.666269242763519287e-01
9.809819459915161133e-01,6.034773960709571838e-02
