9.727377295494079590e-01,3.564131259918212891e-02
9.759903550148010254e-01,3.383877873420715332e-02
9.769909977912902832e-01,3.870933130383491516e-02
9.751802682876586914e-01,3.183099254965782166e-02
9.665834903717041016e-01,3.290589153766632080e-02
9.591414332389831543e-01,3.777264431118965149e-02
9.806036353111267090e-01,3.377985581755638123e-02
9.749769568443298340e-01,4.743487387895584106e-02
9.767848849296569824e-01,4.021895304322242737e-02
9.726384878158569336e-01,1.012268364429473877e-01
8.573287725448608398e-01,3.803988397121429443e-01
9.649301767349243164e-01,6.757223606109619141e-02
9.831702113151550293e-01,4.633350670337677002e-02
7.741263508796691895e-01,5.314736962318420410e-01
7.790512442588806152e-01,5.378800034523010254e-01
9.270005822181701660e-01,2.236939668655395508e-01
7.645330429077148438e-01,5.805127024650573730e-01
8.906261324882507324e-01,3.256340026855468750e-01
8.186296820640563965e-01,4.840471148490905762e-01
9.761833548545837402e-01,3.693281486630439758e-02
9.704315066337585449e-01,3.113105148077011108e-02
9.506244659423828125e-01,4.700674489140510559e-02
9.694163799285888672e-01,4.354428127408027649e-02
9.550341367721557617e-01,4.000483080744743347e-02
9.757610559463500977e-01,3.771690279245376587e-02
9.717854857444763184e-01,3.442518785595893860e-02
9.618374705314636230e-01,3.794586658477783203e-02
9.669136404991149902e-01,3.338814899325370789e-02
8.750663995742797852e-01,3.253988623619079590e-01
9.634058475494384766e-01,3.683397173881530762e-02
9.785540699958801270e-01,3.678233176469802856e-02
7.901285290718078613e-01,5.135431885719299316e-01
8.486842513084411621e-01,4.153729677200317383e-01
9.660914540290832520e-01,3.739679977297782898e-02
9.744237065315246582e-01,4.171920940279960632e-02
9.671009778976440430e-01,3.411237150430679321e-02
9.721427559852600098e-01,3.500222787261009216e-02
9.799751639366149902e-01,4.358404874801635742e-02
9.700201153755187988e-01,3.443683311343193054e-02
9.747349619865417480e-01,3.178925439715385437e-02
9.598149657249450684e-01,7.468815892934799194e-02
9.818328619003295898e-01,3.982825204730033875e-02
9.783216118812561035e-01,3.756548464298248291e-02
8.764553070068359375e-01,3.314542770385742188e-01
9.719266891479492188e-01,6.224329024553298950e-02
9.670994281768798828e-01,3.480546176433563232e-02
9.381084442138671875e-01,2.305004894733428955e-01
9.687258601188659668e-01,3.317996114492416382e-02
9.321362376213073730e-01,1.774401813745498657e-01
9.781700968742370605e-01,3.467769175767898560e-02
9.631863832473754883e-01,6.064186617732048035e-02
9.752546548843383789e-01,3.396989032626152039e-02
9.729386568069458008e-01,3.544780239462852478e-02
9.770147800445556641e-01,4.786428064107894897e-02
9.736904501914978027e-01,3.480469435453414917e-02
9.723657369613647461e-01,5.222834274172782898e-02
9.646558761596679688e-01,3.987739607691764832e-02
9.832423925399780273e-01,4.129001870751380920e-02
9.589022397994995117e-01,1.164482533931732178e-01
9.698711037635803223e-01,3.576334193348884583e-02
9.728037118911743164e-01,3.320679068565368652e-02
9.767820239067077637e-01,2.971722558140754700e-02
9.673820734024047852e-01,4.149784892797470093e-02
9.805440306663513184e-01,3.440421074628829956e-02
9.621416330337524414e-01,3.587742894887924194e-02
9.800601005554199219e-01,5.162939056754112244e-02
9.380959868431091309e-01,1.606125831604003906e-01
