9.682636260986328125e-01,8.203603327274322510e-03,1.700491607189178467e-01
9.882968068122863770e-01,1.949821040034294128e-02,3.889717534184455872e-02
9.871568083763122559e-01,1.813074760138988495e-02,3.837246075272560120e-02
9.874116778373718262e-01,2.129329182207584381e-02,3.803313151001930237e-02
9.799646139144897461e-01,6.085207685828208923e-02,2.595493383705615997e-02
9.884939789772033691e-01,1.564034633338451385e-02,5.780626833438873291e-02
3.070629835128784180e-01,3.869413956999778748e-02,8.652873635292053223e-01
9.863583445549011230e-01,3.968733549118041992e-02,2.075192332267761230e-02
9.816521406173706055e-01,8.336783200502395630e-02,2.088229171931743622e-02
9.865422248840332031e-01,2.123547531664371490e-02,3.135289624333381653e-02
1.002669855952262878e-01,9.881635308265686035e-01,7.586743682622909546e-02
1.757625937461853027e-01,9.829780459403991699e-01,5.028702691197395325e-02
6.495311856269836426e-01,9.611951708793640137e-01,2.606447227299213409e-02
9.435732960700988770e-01,3.242559432983398438e-01,2.004247717559337616e-02
1.259263008832931519e-01,9.875935912132263184e-01,6.622624397277832031e-02
1.525936126708984375e-01,9.869664907455444336e-01,6.177147477865219116e-02
2.577606141567230225e-01,9.834153652191162109e-01,4.366279765963554382e-02
1.373709440231323242e-01,9.812346100807189941e-01,6.184180080890655518e-02
9.876573085784912109e-01,4.762148857116699219e-02,1.992022618651390076e-02
2.997047305107116699e-01,9.696803689002990723e-01,4.430121183395385742e-02
2.229800671339035034e-01,6.963177025318145752e-02,9.181163907051086426e-01
1.750129014253616333e-01,5.390863493084907532e-02,9.457068443298339844e-01
9.833629429340362549e-02,1.011370494961738586e-01,9.580954909324645996e-01
6.518796086311340332e-01,1.800749823451042175e-02,6.710832715034484863e-01
8.407707214355468750e-01,2.003971487283706665e-02,4.432411491870880127e-01
9.889305233955383301e-01,1.827777549624443054e-02,3.744947165250778198e-02
9.883650541305541992e-01,1.547194086015224457e-02,5.315979570150375366e-02
9.405205249786376953e-01,3.203134834766387939e-01,2.094095572829246521e-02
5.048167705535888672e-01,2.714072354137897491e-02,9.321896433830261230e-01
8.749121427536010742e-01,1.137327402830123901e-02,6.996302008628845215e-01
9.885757565498352051e-01,2.524047903716564178e-02,2.919820137321949005e-02
9.897499680519104004e-01,1.933196745812892914e-02,3.720741346478462219e-02
9.883387088775634766e-01,2.138426527380943298e-02,3.716087713837623596e-02
9.675281047821044922e-01,1.433267723768949509e-02,3.903511464595794678e-01
9.855331778526306152e-01,3.601354733109474182e-02,2.306937985122203827e-02
1.754197776317596436e-01,9.306079745292663574e-01,9.847211092710494995e-02
9.877832531929016113e-01,2.679331786930561066e-02,2.468395605683326721e-02
9.887957572937011719e-01,1.933567598462104797e-02,3.748051822185516357e-02
9.893327951431274414e-01,1.669703796505928040e-02,4.526922479271888733e-02
9.887790679931640625e-01,2.010423690080642700e-02,3.137679398059844971e-02
9.887756109237670898e-01,2.266412414610385895e-02,2.972353994846343994e-02
9.879337549209594727e-01,1.715899817645549774e-02,4.775073379278182983e-02
9.860245585441589355e-01,1.238685846328735352e-02,8.207324892282485962e-02
8.762906789779663086e-01,8.030350208282470703e-01,1.365684252232313156e-02
9.887363314628601074e-01,1.603302918374538422e-02,3.851887211203575134e-02
9.869431257247924805e-01,3.806329518556594849e-02,2.669957093894481659e-02
9.879637956619262695e-01,3.031978383660316467e-02,2.555072680115699768e-02
9.875788092613220215e-01,3.339474275708198547e-02,2.526673488318920135e-02
9.868391156196594238e-01,1.675891131162643433e-02,4.672857001423835754e-02
9.883871674537658691e-01,1.600247807800769806e-02,5.300483107566833496e-02
9.856060147285461426e-01,1.572584360837936401e-02,8.535198122262954712e-02
9.871954917907714844e-01,2.008394524455070496e-02,4.385757446289062500e-02
9.845435023307800293e-01,1.289756037294864655e-02,6.515889614820480347e-02
1.609574854373931885e-01,6.203229352831840515e-02,9.430259466171264648e-01
9.845623373985290527e-01,3.956129401922225952e-02,2.249883301556110382e-02
9.884274601936340332e-01,2.518379315733909607e-02,2.928972430527210236e-02
9.854674339294433594e-01,2.463555894792079926e-02,2.418082766234874725e-02
7.993094325065612793e-01,1.305938605219125748e-02,7.960465550422668457e-01
9.880295395851135254e-01,1.926309987902641296e-02,3.645846247673034668e-02
9.892215728759765625e-01,1.959427632391452789e-02,4.050377756357192993e-02
9.851026535034179688e-01,1.791829243302345276e-02,4.455430060625076294e-02
8.881304860115051270e-01,8.614451289176940918e-01,1.766254752874374390e-02
9.867729544639587402e-01,2.300586737692356110e-02,2.995468676090240479e-02
9.846030473709106445e-01,9.907822124660015106e-03,1.087260618805885315e-01
9.875974059104919434e-01,3.222415596246719360e-02,2.491560019552707672e-02
9.680831432342529297e-01,9.842887520790100098e-03,2.568561732769012451e-01
9.799316525459289551e-01,9.018266946077346802e-02,1.643330231308937073e-02
9.600816965103149414e-01,8.912318386137485504e-03,2.688714563846588135e-01
9.856535792350769043e-01,4.869698733091354370e-02,1.805835776031017303e-02
9.852024912834167480e-01,2.779633179306983948e-02,3.113378025591373444e-02
9.850991368293762207e-01,6.372088193893432617e-02,1.862900517880916595e-02
9.846928119659423828e-01,1.399876177310943604e-02,9.505855292081832886e-02
9.784445166587829590e-01,1.238726731389760971e-02,2.464805543422698975e-01
9.873995780944824219e-01,2.790398895740509033e-02,2.540619671344757080e-02
9.830393195152282715e-01,1.412404477596282959e-01,1.686584576964378357e-02
9.884731173515319824e-01,1.856487989425659180e-02,4.073572158813476562e-02
9.874057173728942871e-01,2.192889153957366943e-02,2.735857293009757996e-02
9.880838990211486816e-01,2.924567274749279022e-02,3.066480159759521484e-02
