9.872992634773254395e-01,2.313757315278053284e-02,3.711745515465736389e-02,2.305571362376213074e-02,4.312467947602272034e-02,1.553959771990776062e-02
9.665029644966125488e-01,4.598589837551116943e-01,1.366667263209819794e-02,2.475928962230682373e-01,9.895868599414825439e-02,1.688031293451786041e-02
9.854495525360107422e-01,2.836182713508605957e-02,5.123806372284889221e-02,1.927976123988628387e-02,8.746017515659332275e-02,2.083277143537998199e-02
9.852627515792846680e-01,3.193729743361473083e-02,6.099671497941017151e-02,2.190976776182651520e-02,7.985457777976989746e-02,1.414784323424100876e-02
9.849949479103088379e-01,2.150652557611465454e-02,4.731803759932518005e-02,2.876266650855541229e-02,5.572406947612762451e-02,1.647767797112464905e-02
9.891327023506164551e-01,5.474855005741119385e-02,2.578924596309661865e-02,1.902807876467704773e-02,8.843570947647094727e-02,2.458500489592552185e-02
9.856238365173339844e-01,2.526658214628696442e-02,4.153091087937355042e-02,2.195646613836288452e-02,4.237353801727294922e-02,1.304250117391347885e-02
6.067273616790771484e-01,3.918242752552032471e-01,1.752984710037708282e-02,9.276485443115234375e-01,5.282484367489814758e-02,7.503140717744827271e-02
7.576550245285034180e-01,5.908365845680236816e-01,9.671117365360260010e-02,2.626706473529338837e-02,5.050338506698608398e-01,3.977627679705619812e-02
6.448986530303955078e-01,6.746408343315124512e-01,3.191336989402770996e-02,7.150389999151229858e-02,4.626176059246063232e-01,9.625639319419860840e-01
9.782085418701171875e-01,1.136601623147726059e-02,2.068034559488296509e-02,2.874430455267429352e-02,2.038451656699180603e-02,7.390201091766357422e-02
8.985939621925354004e-01,1.319249439984560013e-02,1.871024668216705322e-01,1.593940891325473785e-02,2.342635951936244965e-02,1.021093875169754028e-02
9.617463946342468262e-01,7.401654124259948730e-01,8.552384562790393829e-03,2.064859308302402496e-02,1.798828989267349243e-01,7.353632152080535889e-02
6.882738471031188965e-01,2.391528040170669556e-01,1.130643300712108612e-02,9.763192385435104370e-03,3.981137648224830627e-02,2.693662792444229126e-02
9.894569516181945801e-01,5.472002178430557251e-02,2.938442118465900421e-02,3.039015643298625946e-02,8.697228878736495972e-02,2.002071775496006012e-02
9.835528135299682617e-01,5.295642092823982239e-02,3.350998833775520325e-02,2.114412374794483185e-02,7.869031280279159546e-02,1.513673458248376846e-02
9.845184087753295898e-01,3.074753880500793457e-01,2.356236986815929413e-02,2.897968515753746033e-02,3.405504226684570312e-01,7.275507599115371704e-02
9.814741015434265137e-01,8.033234626054763794e-02,1.675058528780937195e-02,1.880214363336563110e-02,7.437935471534729004e-02,2.247682213783264160e-02
9.836668968200683594e-01,1.412772014737129211e-02,3.921715170145034790e-02,1.878752373158931732e-02,3.552597016096115112e-02,2.858418971300125122e-02
1.999637037515640259e-01,4.281443729996681213e-02,1.282207220792770386e-01,1.944901235401630402e-02,2.343090623617172241e-02,4.392332583665847778e-02
9.829977750778198242e-01,2.087699249386787415e-02,5.115794017910957336e-02,1.804694160819053650e-02,6.291744112968444824e-02,2.413513325154781342e-02
9.751423001289367676e-01,1.305540371686220169e-02,8.276437222957611084e-02,2.637408673763275146e-02,6.932263076305389404e-02,2.163708023726940155e-02
9.880924820899963379e-01,3.619823977351188660e-02,5.436448380351066589e-02,2.577657625079154968e-02,1.052317842841148376e-01,2.127976715564727783e-02
7.615630030632019043e-01,2.321734279394149780e-02,2.650629878044128418e-01,1.010303013026714325e-02,9.809243679046630859e-02,3.233782574534416199e-02
9.839040040969848633e-01,2.327201329171657562e-02,3.112677112221717834e-02,2.042583003640174866e-02,3.573869541287422180e-02,1.841831393539905548e-02
1.844863891601562500e-01,9.693500399589538574e-01,1.663486473262310028e-02,2.375334501266479492e-02,2.999857999384403229e-02,1.203215774148702621e-02
9.851937890052795410e-01,1.991989649832248688e-02,4.857074841856956482e-02,1.937406323850154877e-02,4.625136032700538635e-02,1.889203116297721863e-02
9.111027717590332031e-01,1.317137386649847031e-02,1.497610211372375488e-01,2.321286126971244812e-02,5.083977803587913513e-02,1.455351244658231735e-02
9.215189144015312195e-03,8.414973616600036621e-01,4.930801689624786377e-01,1.900281943380832672e-02,4.109112173318862915e-02,1.757964864373207092e-02
2.231107205152511597e-01,1.988818682730197906e-02,8.824161291122436523e-01,3.944751620292663574e-02,8.114478737115859985e-02,3.500571101903915405e-02
9.739273786544799805e-01,1.841194741427898407e-02,4.497063159942626953e-02,1.353595498949289322e-02,3.899664431810379028e-02,2.206780016422271729e-02
5.254008173942565918e-01,6.971712410449981689e-02,2.088263034820556641e-01,1.133431773632764816e-02,1.827407442033290863e-02,5.614291410893201828e-03
9.844115376472473145e-01,2.194086648523807526e-02,3.512195125222206116e-02,2.430019527673721313e-02,3.997186571359634399e-02,1.634103246033191681e-02
9.764540195465087891e-01,2.792953886091709137e-02,3.378665447235107422e-02,1.415508892387151718e-02,4.611230269074440002e-02,1.558742392808198929e-02
9.797358512878417969e-01,2.353061176836490631e-02,2.279027178883552551e-02,1.564804092049598694e-02,3.428250923752784729e-02,2.629133127629756927e-02
9.183223247528076172e-01,9.624157547950744629e-01,2.389433793723583221e-02,5.442175269126892090e-02,3.989785313606262207e-01,9.711033105850219727e-02
9.181585907936096191e-01,3.021603263914585114e-02,2.095336653292179108e-02,1.093175821006298065e-02,7.485640048980712891e-02,3.838282823562622070e-01
8.194022178649902344e-01,3.423794731497764587e-02,1.793498173356056213e-02,1.887505501508712769e-02,1.284385938197374344e-02,2.784159593284130096e-02
9.850094914436340332e-01,2.058307640254497528e-02,5.201051011681556702e-02,2.241815626621246338e-02,5.234885215759277344e-02,1.568325422704219818e-02
3.614112734794616699e-01,7.099506855010986328e-01,1.458830013871192932e-02,8.004701733589172363e-01,3.099392727017402649e-02,5.051177367568016052e-02
3.694739565253257751e-02,9.830893278121948242e-01,2.680647373199462891e-02,1.973997987806797028e-02,3.334907069802284241e-02,2.322528697550296783e-02
4.170935600996017456e-02,9.789353013038635254e-01,2.577746845781803131e-02,1.707551814615726471e-02,2.915620245039463043e-02,1.764881052076816559e-02
1.693246141076087952e-02,9.778583645820617676e-01,5.393324792385101318e-02,1.995405368506908417e-02,2.760503068566322327e-02,1.905546337366104126e-02
1.835222914814949036e-02,9.779114127159118652e-01,5.930066853761672974e-02,1.679175533354282379e-02,3.042927756905555725e-02,1.628554053604602814e-02
2.587724104523658752e-02,9.835890531539916992e-01,4.259046539664268494e-02,1.760986633598804474e-02,3.311423957347869873e-02,1.897281222045421600e-02
1.435498520731925964e-02,9.742223620414733887e-01,7.869635522365570068e-02,2.190583571791648865e-02,2.766208723187446594e-02,1.487742457538843155e-02
1.379930879920721054e-02,9.684432744979858398e-01,5.994277074933052063e-02,1.382724102586507797e-02,2.936425060033798218e-02,2.153352089226245880e-02
2.280962467193603516e-01,9.550548791885375977e-01,5.844466853886842728e-03,1.940159127116203308e-02,3.625395894050598145e-02,2.095031887292861938e-01
1.838097721338272095e-01,5.372056365013122559e-02,7.526964545249938965e-01,2.020573802292346954e-02,8.435566723346710205e-02,2.386830188333988190e-02
2.580069005489349365e-01,9.769124984741210938e-01,3.419504687190055847e-02,1.550105772912502289e-02,1.182114258408546448e-01,2.334047295153141022e-02
1.768611744046211243e-02,9.765270948410034180e-01,5.828154459595680237e-02,1.638897508382797241e-02,2.956418506801128387e-02,1.664490066468715668e-02
2.228694409132003784e-02,9.789314866065979004e-01,3.745287656784057617e-02,1.744000799953937531e-02,3.098242916166782379e-02,2.973719872534275055e-02
2.634110450744628906e-01,7.819870114326477051e-01,7.292570080608129501e-03,8.233473449945449829e-02,4.494334757328033447e-02,2.328305691480636597e-01
