6.707854866981506348e-01,2.707891762256622314e-01,9.225869923830032349e-02
5.434862375259399414e-01,4.643174409866333008e-01,9.608631581068038940e-02
7.912968993186950684e-01,1.240994557738304138e-01,1.436290144920349121e-01
4.727089107036590576e-01,5.488420128822326660e-01,1.186750531196594238e-01
5.920320153236389160e-01,3.840376436710357666e-01,9.668304026126861572e-02
7.681193947792053223e-01,3.952711820602416992e-02,3.789170384407043457e-01
7.984579205513000488e-01,5.020864307880401611e-02,2.414371371269226074e-01
7.865012884140014648e-01,1.107051819562911987e-01,1.389442086219787598e-01
7.119639515876770020e-01,4.512119665741920471e-02,4.229206740856170654e-01
6.597019433975219727e-01,3.926958143711090088e-01,1.262830346822738647e-01
5.685993432998657227e-01,5.789094418287277222e-02,7.021044492721557617e-01
8.178282380104064941e-01,6.148263439536094666e-02,3.305681645870208740e-01
8.104798793792724609e-01,8.466802537441253662e-02,1.721126735210418701e-01
8.021626472473144531e-01,1.247888207435607910e-01,1.117690280079841614e-01
4.470744431018829346e-01,6.168643236160278320e-01,1.317017525434494019e-01
7.399153709411621094e-01,1.675990521907806396e-01,1.094678267836570740e-01
6.831974983215332031e-01,1.742842793464660645e-01,1.790490299463272095e-01
7.609735727310180664e-01,4.457572102546691895e-02,3.815799653530120850e-01
5.018151998519897461e-01,4.861391484737396240e-01,1.075551286339759827e-01
5.446914434432983398e-01,4.736706018447875977e-01,9.553863108158111572e-02
5.175119638442993164e-01,5.445238947868347168e-01,1.143437549471855164e-01
5.137482881546020508e-01,5.445514917373657227e-01,1.163850799202919006e-01
7.419042587280273438e-01,1.094409003853797913e-01,1.389850378036499023e-01
7.364768981933593750e-01,1.226400062441825867e-01,1.233917996287345886e-01
5.967322587966918945e-01,3.547336757183074951e-01,9.377141296863555908e-02
4.572275876998901367e-01,6.018756628036499023e-01,1.275458186864852905e-01
4.430325031280517578e-01,6.545678973197937012e-01,1.340435594320297241e-01
5.470430850982666016e-01,4.599042832851409912e-01,9.587439149618148804e-02
7.396377921104431152e-01,1.838725507259368896e-01,1.020526885986328125e-01
5.837740898132324219e-01,7.828394323587417603e-02,7.225545644760131836e-01
5.832373499870300293e-01,8.978675305843353271e-02,7.181490659713745117e-01
7.371782660484313965e-01,5.483467876911163330e-02,3.989121019840240479e-01
7.878883481025695801e-01,4.579057171940803528e-02,3.988904058933258057e-01
6.163044571876525879e-01,5.557942017912864685e-02,6.540718674659729004e-01
8.152118921279907227e-01,4.869145900011062622e-02,3.019601404666900635e-01
7.886227965354919434e-01,4.462978243827819824e-02,2.890648543834686279e-01
7.241700887680053711e-01,4.343908280134201050e-02,5.157880187034606934e-01
8.003430366516113281e-01,1.151251792907714844e-01,1.478479206562042236e-01
7.818402051925659180e-01,8.751381188631057739e-02,1.356383711099624634e-01
6.492466330528259277e-01,2.610129117965698242e-01,1.057015433907508850e-01
7.866377234458923340e-01,1.145223230123519897e-01,1.178154796361923218e-01
6.184055209159851074e-01,3.512292504310607910e-01,9.929561614990234375e-02
7.741033434867858887e-01,1.289145052433013916e-01,1.623799055814743042e-01
8.155283927917480469e-01,5.216758698225021362e-02,2.193970084190368652e-01
5.934514999389648438e-01,3.511712849140167236e-01,1.128780618309974670e-01
7.353876829147338867e-01,1.718511432409286499e-01,1.110267713665962219e-01
7.758219838142395020e-01,1.570130586624145508e-01,1.501207500696182251e-01
7.199800014495849609e-01,1.874856799840927124e-01,1.060994863510131836e-01
7.144726514816284180e-01,2.135745584964752197e-01,1.053005456924438477e-01
