6.429170370101928711e-01,3.287971019744873047e-01
9.241411089897155762e-01,9.046159684658050537e-02
8.502187132835388184e-01,1.729407459497451782e-01
9.130970239639282227e-01,1.106173545122146606e-01
9.264974594116210938e-01,8.340686559677124023e-02
9.106956720352172852e-01,9.968095272779464722e-02
3.566184043884277344e-01,7.066799402236938477e-01
8.695703744888305664e-01,1.617359071969985962e-01
7.204283475875854492e-01,2.351579815149307251e-01
9.201975464820861816e-01,1.109478250145912170e-01
6.486195325851440430e-02,9.554746747016906738e-01
5.727620422840118408e-02,9.580234885215759277e-01
5.462685972452163696e-02,9.575011134147644043e-01
2.449226826429367065e-01,7.744311690330505371e-01
5.377872288227081299e-02,9.618661403656005859e-01
5.758949741721153259e-02,9.600779414176940918e-01
2.650942206382751465e-01,8.498063087463378906e-01
9.197769314050674438e-02,9.135615229606628418e-01
5.721309036016464233e-02,9.600182771682739258e-01
5.772395804524421692e-02,9.532484412193298340e-01
1.627098470926284790e-01,8.545006513595581055e-01
