9.698627591133117676e-01,9.342777542769908905e-03,7.204768806695938110e-02
9.760094285011291504e-01,9.693899191915988922e-03,3.859670087695121765e-02
9.849130511283874512e-01,1.400613505393266678e-02,2.041069976985454559e-02
9.834803938865661621e-01,1.346913725137710571e-02,2.188380248844623566e-02
9.802762269973754883e-01,1.225267443805932999e-02,4.210918024182319641e-02
9.802717566490173340e-01,1.105448510497808456e-02,3.928580135107040405e-02
9.816151261329650879e-01,1.026062760502099991e-02,3.922394663095474243e-02
8.769423961639404297e-01,2.530833333730697632e-02,1.223276779055595398e-01
9.844643473625183105e-01,1.237147301435470581e-02,2.567560225725173950e-02
9.841688871383666992e-01,1.149199530482292175e-02,2.538258209824562073e-02
9.817970991134643555e-01,1.251589786261320114e-02,3.484442830085754395e-02
9.833854436874389648e-01,1.085716020315885544e-02,2.889609895646572113e-02
9.698764681816101074e-01,4.491245374083518982e-02,1.284629665315151215e-02
8.464368581771850586e-01,2.871918380260467529e-01,2.728321403264999390e-02
7.489765882492065430e-01,2.419347688555717468e-02,5.296170115470886230e-01
9.824967980384826660e-01,1.562374085187911987e-02,2.611054852604866028e-02
9.843626022338867188e-01,1.267568022012710571e-02,2.306873537600040436e-02
9.746394753456115723e-01,1.256250031292438507e-02,6.611974537372589111e-02
2.060471028089523315e-01,9.313865900039672852e-01,1.204350963234901428e-01
9.846390485763549805e-01,1.411456800997257233e-02,1.943735219538211823e-02
9.813073873519897461e-01,1.328054722398519516e-02,2.259819768369197845e-02
9.838320016860961914e-01,1.304541714489459991e-02,2.482420764863491058e-02
9.615635275840759277e-01,4.454553127288818359e-02,1.605105586349964142e-02
9.829627275466918945e-01,1.795571297407150269e-02,1.782082393765449524e-02
9.759572148323059082e-01,2.816278673708438873e-02,1.326943468302488327e-02
9.822430610656738281e-01,1.256889570504426956e-02,3.260605037212371826e-02
9.823346138000488281e-01,1.190797332674264908e-02,3.144517913460731506e-02
9.738146662712097168e-01,4.884384199976921082e-02,1.280122250318527222e-02
9.846817255020141602e-01,1.530669908970594406e-02,1.979891024529933929e-02
2.200752347707748413e-01,9.040528535842895508e-01,1.188476309180259705e-01
2.400741875171661377e-01,9.225644469261169434e-01,1.025876700878143311e-01
7.539091110229492188e-01,3.551129698753356934e-01,3.528001531958580017e-02
2.320415377616882324e-01,9.159972071647644043e-01,1.071463227272033691e-01
1.451217681169509888e-01,9.281597137451171875e-01,1.789500862360000610e-01
2.138682603836059570e-01,1.377151906490325928e-01,6.941825151443481445e-01
2.244935631752014160e-01,9.172586202621459961e-01,1.088064908981323242e-01
1.762866824865341187e-01,9.338151216506958008e-01,1.314572840929031372e-01
2.050749659538269043e-01,9.143221974372863770e-01,1.226877346634864807e-01
2.133341133594512939e-01,9.290502071380615234e-01,1.062321364879608154e-01
8.362843990325927734e-01,1.714625023305416107e-02,3.337552845478057861e-01
1.623558104038238525e-01,1.442148834466934204e-01,8.819026947021484375e-01
1.629484146833419800e-01,1.474927514791488647e-01,9.035815596580505371e-01
6.242623925209045410e-01,2.875950932502746582e-02,5.986497402191162109e-01
