2.952494621276855469e-01,9.051503241062164307e-02,7.374508380889892578e-01,5.642212554812431335e-02,1.122514009475708008e-01,2.637122757732868195e-02
9.406057596206665039e-01,5.185633152723312378e-02,3.654619678854942322e-02,6.174680590629577637e-02,7.625798881053924561e-02,2.345221489667892456e-02
6.553696393966674805e-01,7.491217851638793945e-01,3.208081051707267761e-02,3.377948328852653503e-02,8.493582904338836670e-02,1.120976172387599945e-02
1.022953540086746216e-01,5.642778798937797546e-02,7.533224672079086304e-02,5.473325774073600769e-02,2.933128774166107178e-01,1.606140583753585815e-01
9.445014595985412598e-02,9.368550777435302734e-01,6.825941801071166992e-02,5.739558488130569458e-02,5.642967671155929565e-02,3.846481814980506897e-02
6.860375404357910156e-01,1.306894272565841675e-01,4.781047999858856201e-02,2.926279045641422272e-02,1.941966861486434937e-01,1.430867705494165421e-02
8.743320107460021973e-01,6.565518677234649658e-02,3.476106375455856323e-02,3.673886880278587341e-02,1.804573237895965576e-01,1.418026350438594818e-02
2.219820171594619751e-01,9.148439764976501465e-01,5.307737737894058228e-02,4.240863770246505737e-02,5.704244598746299744e-02,1.819212920963764191e-02
8.615700006484985352e-01,8.624329417943954468e-02,3.530795499682426453e-02,4.575734212994575500e-02,1.112314611673355103e-01,1.091367099434137344e-02
1.207347959280014038e-01,9.256660342216491699e-01,5.301374942064285278e-02,5.030850693583488464e-02,6.213248521089553833e-02,2.722605504095554352e-02
5.965639352798461914e-01,4.688342288136482239e-02,3.049281612038612366e-02,8.577211201190948486e-02,3.116534948348999023e-01,5.197042599320411682e-02
9.460724592208862305e-01,3.912471979856491089e-02,3.791305050253868103e-02,5.801893025636672974e-02,1.273487657308578491e-01,2.259736694395542145e-02
9.181857109069824219e-01,6.810271739959716797e-02,3.016804344952106476e-02,4.175863042473793030e-02,7.859593629837036133e-02,1.575650274753570557e-02
4.386198520660400391e-01,8.898242563009262085e-02,3.042247705161571503e-02,1.710658073425292969e-01,1.783603280782699585e-01,1.014586836099624634e-01
8.292474746704101562e-01,5.299443006515502930e-02,4.299649223685264587e-02,5.642567947506904602e-02,6.894239783287048340e-02,2.379995025694370270e-02
9.340233206748962402e-01,3.928346931934356689e-02,6.208990141749382019e-02,6.703135371208190918e-02,5.393490940332412720e-02,3.089258819818496704e-02
1.327234506607055664e-01,3.374811410903930664e-01,2.731035351753234863e-01,7.418724149465560913e-02,2.199183031916618347e-02,3.898743167519569397e-02
8.671460747718811035e-01,7.538653910160064697e-02,2.749361097812652588e-02,4.315852001309394836e-02,1.196029484272003174e-01,1.933801732957363129e-02
2.807175219058990479e-01,4.087329655885696411e-02,1.160561591386795044e-01,9.167993813753128052e-02,1.321152746677398682e-01,3.212710469961166382e-02
7.958787083625793457e-01,6.186622753739356995e-02,6.200063228607177734e-02,8.175638318061828613e-02,3.621542081236839294e-02,1.991549879312515259e-02
9.461566805839538574e-01,4.940965399146080017e-02,3.211453929543495178e-02,5.521580204367637634e-02,1.562052220106124878e-01,2.795206755399703979e-02
5.797226428985595703e-01,6.035861745476722717e-02,3.854071348905563354e-02,6.088910996913909912e-02,6.455008983612060547e-01,5.573394522070884705e-02
4.489132165908813477e-01,3.404991328716278076e-02,6.548191308975219727e-01,5.499401316046714783e-02,7.061075419187545776e-02,3.014896064996719360e-02
9.088894724845886230e-01,1.576787978410720825e-01,2.720698714256286621e-02,3.168009594082832336e-02,6.580287218093872070e-02,1.377381663769483566e-02
9.351479411125183105e-01,4.754465073347091675e-02,5.147440358996391296e-02,4.080534353852272034e-02,9.778136014938354492e-02,1.600368693470954895e-02
9.402810931205749512e-01,5.358136817812919617e-02,4.387507960200309753e-02,4.884825274348258972e-02,1.843020915985107422e-01,1.581432484090328217e-02
