9.528658390045166016e-01,9.990318119525909424e-02
9.260388612747192383e-01,2.319056987762451172e-01
9.129471182823181152e-01,4.819574356079101562e-01
6.730633378028869629e-01,8.637365698814392090e-01
9.467068910598754883e-01,1.084149405360221863e-01
9.524580836296081543e-01,1.416585594415664673e-01
9.488769173622131348e-01,1.301080137491226196e-01
9.513939619064331055e-01,1.364764124155044556e-01
8.538621068000793457e-01,7.036837935447692871e-01
9.415658712387084961e-01,1.872312277555465698e-01
4.574358165264129639e-01,9.193798899650573730e-01
2.638998627662658691e-01,9.381739497184753418e-01
4.000573754310607910e-01,9.266016483306884766e-01
2.267834693193435669e-01,9.272034168243408203e-01
5.156615972518920898e-01,9.049108028411865234e-01
3.888581097126007080e-01,9.324396252632141113e-01
7.494969367980957031e-01,8.582860231399536133e-01
9.179153442382812500e-01,4.423263669013977051e-01
8.048014640808105469e-01,7.998698353767395020e-01
7.289054393768310547e-01,8.538352847099304199e-01
9.547716975212097168e-01,1.776664108037948608e-01
9.516224265098571777e-01,2.024548053741455078e-01
9.521480202674865723e-01,1.118578463792800903e-01
9.479651451110839844e-01,2.265886664390563965e-01
9.469141960144042969e-01,1.046793758869171143e-01
9.023941159248352051e-01,3.141539394855499268e-01
9.494618177413940430e-01,1.427093893289566040e-01
9.486240148544311523e-01,1.138220652937889099e-01
9.526147246360778809e-01,1.235114485025405884e-01
9.541630148887634277e-01,1.434450149536132812e-01
