8.501403927803039551e-01,1.434253305196762085e-01
8.607516288757324219e-01,1.497066169977188110e-01
3.728327751159667969e-01,5.869448781013488770e-01
8.553292155265808105e-01,1.828947216272354126e-01
3.354519903659820557e-01,5.915341377258300781e-01
1.317846477031707764e-01,8.672592639923095703e-01
7.603905200958251953e-01,2.076373249292373657e-01
2.998047769069671631e-01,6.948309540748596191e-01
8.481007814407348633e-01,1.555622667074203491e-01
7.260787487030029297e-01,2.501585185527801514e-01
2.363550961017608643e-01,7.553580999374389648e-01
3.578198850154876709e-01,6.368333101272583008e-01
2.218506038188934326e-01,8.058040738105773926e-01
8.418928980827331543e-01,1.656504273414611816e-01
1.112418845295906067e-01,8.751561641693115234e-01
1.727127432823181152e-01,8.335099816322326660e-01
3.844930529594421387e-01,6.077837944030761719e-01
8.066756725311279297e-01,2.293666750192642212e-01
7.786278724670410156e-01,2.058182209730148315e-01
1.080066338181495667e-01,8.700270652770996094e-01
1.092186942696571350e-01,8.823356032371520996e-01
2.111277729272842407e-01,8.231558799743652344e-01
1.656509488821029663e-01,8.408949971199035645e-01
1.020740047097206116e-01,8.818645477294921875e-01
1.853701472282409668e-01,8.050727248191833496e-01
1.214516311883926392e-01,8.821550011634826660e-01
1.139146611094474792e-01,8.770821094512939453e-01
1.167035326361656189e-01,8.905637264251708984e-01
1.145054921507835388e-01,8.912628889083862305e-01
2.705928385257720947e-01,7.241497039794921875e-01
8.732280135154724121e-01,1.585700064897537231e-01
