6.540802121162414551e-01,8.795753121376037598e-01
9.808585047721862793e-01,2.637180313467979431e-02
9.707368612289428711e-01,2.444455958902835846e-02
9.817603230476379395e-01,2.342187985777854919e-02
9.778016209602355957e-01,2.256481535732746124e-02
9.825692176818847656e-01,2.699830196797847748e-02
9.760830402374267578e-01,2.333197556436061859e-02
9.843669533729553223e-01,3.181659802794456482e-02
9.803152084350585938e-01,2.374472469091415405e-02
9.844729304313659668e-01,2.329242415726184845e-02
9.779966473579406738e-01,2.621909230947494507e-02
9.862824082374572754e-01,2.893887646496295929e-02
6.858530640602111816e-01,8.295505046844482422e-01
9.749290943145751953e-01,2.195581793785095215e-02
9.699563980102539062e-01,2.312930300831794739e-02
9.824069738388061523e-01,2.701794914901256561e-02
9.856491684913635254e-01,3.394029289484024048e-02
9.817636609077453613e-01,2.336113341152667999e-02
9.778433442115783691e-01,2.409443259239196777e-02
7.037254571914672852e-01,8.234436511993408203e-01
6.361371278762817383e-01,8.841269612312316895e-01
9.805638194084167480e-01,8.938357234001159668e-02
6.780126094818115234e-01,8.679343461990356445e-01
7.273369431495666504e-01,7.934178709983825684e-01
7.702834010124206543e-01,7.559788823127746582e-01
9.386771917343139648e-01,4.041500985622406006e-01
6.859765052795410156e-01,8.661041259765625000e-01
9.854612946510314941e-01,3.109002113342285156e-02
9.858394265174865723e-01,4.095167666673660278e-02
9.785048961639404297e-01,2.511357702314853668e-02
9.696047306060791016e-01,2.330044843256473541e-02
9.791920185089111328e-01,2.269808575510978699e-02
9.759982228279113770e-01,2.408029884099960327e-02
9.817515015602111816e-01,2.246673777699470520e-02
9.772301316261291504e-01,2.378447353839874268e-02
9.854206442832946777e-01,3.680951520800590515e-02
9.810454845428466797e-01,2.394551411271095276e-02
9.854669570922851562e-01,3.361953794956207275e-02
9.860126376152038574e-01,3.611258044838905334e-02
9.837858080863952637e-01,3.437077626585960388e-02
9.807872772216796875e-01,3.198856487870216370e-02
9.858469367027282715e-01,2.642268501222133636e-02
9.601662755012512207e-01,3.298427537083625793e-02
9.771904349327087402e-01,2.388102561235427856e-02
6.848373413085937500e-01,8.640045523643493652e-01
9.791880249977111816e-01,2.323520556092262268e-02
9.779660105705261230e-01,2.263894118368625641e-02
9.855276346206665039e-01,2.754681184887886047e-02
9.842446446418762207e-01,2.385085448622703552e-02
9.825429916381835938e-01,2.492075040936470032e-02
9.834006428718566895e-01,2.279421314597129822e-02
9.788188934326171875e-01,2.341929450631141663e-02
9.732768535614013672e-01,2.412201836705207825e-02
9.859542250633239746e-01,3.422354534268379211e-02
9.824763536453247070e-01,2.309370599687099457e-02
9.759749174118041992e-01,2.316947095096111298e-02
9.848644137382507324e-01,2.943750098347663879e-02
6.707240939140319824e-01,8.655505776405334473e-01
9.829699993133544922e-01,2.385477907955646515e-02
9.778504967689514160e-01,2.448349259793758392e-02
9.840585589408874512e-01,2.830747514963150024e-02
9.825136065483093262e-01,2.366467006504535675e-02
9.826299548149108887e-01,2.338447794318199158e-02
7.135987281799316406e-01,8.062969446182250977e-01
9.824795722961425781e-01,2.784417010843753815e-02
9.808208942413330078e-01,2.255791425704956055e-02
9.811630845069885254e-01,2.171587944030761719e-02
9.778118729591369629e-01,2.251656726002693176e-02
9.844914078712463379e-01,2.485403418540954590e-02
6.740103363990783691e-01,8.503105640411376953e-01
