9.691266417503356934e-01,8.412758819758892059e-03,2.193389534950256348e-01
1.861900240182876587e-01,1.671539060771465302e-02,7.265275716781616211e-01
9.660099148750305176e-01,2.143429592251777649e-02,5.285227298736572266e-02
9.873582124710083008e-01,2.849428541958332062e-02,3.552054613828659058e-02
9.870015382766723633e-01,2.124154753983020782e-02,4.641538858413696289e-02
9.856025576591491699e-01,1.647609286010265350e-02,5.901035293936729431e-02
2.950169146060943604e-01,2.955448031425476074e-01,3.508084639906883240e-02
3.398633375763893127e-02,3.199753537774085999e-02,9.732521176338195801e-01
9.826391935348510742e-01,2.732182480394840240e-02,3.236715868115425110e-02
9.782258868217468262e-01,1.750482432544231415e-02,6.167769059538841248e-02
1.741159707307815552e-02,9.883463978767395020e-01,2.676445432007312775e-02
2.358725480735301971e-02,9.855190515518188477e-01,2.091692760586738586e-02
1.821811869740486145e-02,9.869570732116699219e-01,2.673739194869995117e-02
1.765473932027816772e-02,9.185261130332946777e-01,4.294712468981742859e-02
2.318563684821128845e-02,9.858424067497253418e-01,2.184812352061271667e-02
2.025002613663673401e-02,9.843521714210510254e-01,2.264746651053428650e-02
1.711168326437473297e-02,9.867793321609497070e-01,2.772284112870693207e-02
1.724932342767715454e-02,9.879689216613769531e-01,3.005169518291950226e-02
1.007378287613391876e-02,9.041039943695068359e-01,1.204568073153495789e-01
6.907660979777574539e-03,9.693452119827270508e-01,1.306866109371185303e-01
6.350652128458023071e-02,1.710145361721515656e-02,9.421980977058410645e-01
2.151539027690887451e-01,1.373066008090972900e-02,8.985831737518310547e-01
8.203309029340744019e-03,7.562346458435058594e-01,2.959046661853790283e-01
4.223319590091705322e-01,6.992562208324670792e-03,9.260810613632202148e-01
5.522533319890499115e-03,2.481440007686614990e-01,8.642008900642395020e-01
2.393781952559947968e-02,5.568681284785270691e-02,9.155564904212951660e-01
1.601446606218814850e-02,8.534552454948425293e-01,6.175151839852333069e-02
5.785475969314575195e-01,6.312225479632616043e-03,9.054083228111267090e-01
1.514430809766054153e-02,6.169069558382034302e-02,9.681407213211059570e-01
2.179361134767532349e-02,2.678736746311187744e-01,3.824314475059509277e-01
9.748293161392211914e-01,2.948326990008354187e-02,2.933898381888866425e-02
8.559049367904663086e-01,1.009282246232032776e-01,1.551582198590040207e-02
9.535886645317077637e-01,2.001331374049186707e-02,4.421952739357948303e-02
8.216187953948974609e-01,9.209391660988330841e-03,8.221077322959899902e-01
9.871657490730285645e-01,2.604492008686065674e-02,3.870904818177223206e-02
6.584486961364746094e-01,5.282338242977857590e-03,7.860068082809448242e-01
