5.161846056580543518e-02,5.897605046629905701e-02,9.371814131736755371e-01
9.733178615570068359e-01,2.499229274690151215e-02,4.873349517583847046e-02
9.781250953674316406e-01,2.882229536771774292e-02,4.979093000292778015e-02
9.362463355064392090e-01,1.490202359855175018e-02,1.047729924321174622e-01
9.727993011474609375e-01,2.291058190166950226e-02,5.649078264832496643e-02
8.410443067550659180e-01,5.186170339584350586e-02,1.005303040146827698e-01
9.702066183090209961e-01,2.361495047807693481e-02,6.075354292988777161e-02
9.671185016632080078e-01,3.817339614033699036e-02,3.618041053414344788e-02
5.520496964454650879e-01,7.008852809667587280e-02,1.287245899438858032e-01
5.717960596084594727e-01,8.660963736474514008e-03,6.071043014526367188e-01
3.801781535148620605e-01,7.858353257179260254e-01,1.036603283137083054e-02
2.909141592681407928e-02,9.867759346961975098e-01,3.584760427474975586e-02
3.702845051884651184e-02,1.798330843448638916e-01,9.773268103599548340e-01
2.787998691201210022e-02,9.861715435981750488e-01,3.170562908053398132e-02
2.136622928082942963e-02,9.787874817848205566e-01,7.459661364555358887e-02
3.861607909202575684e-01,8.117386102676391602e-01,1.146157085895538330e-02
3.377827629446983337e-02,9.580153226852416992e-01,3.134726360440254211e-02
3.217574208974838257e-02,9.837977290153503418e-01,2.666739933192729950e-02
2.944764494895935059e-02,9.864987134933471680e-01,3.515403717756271362e-02
2.808495983481407166e-02,9.863986968994140625e-01,4.227286949753761292e-02
3.513429686427116394e-02,5.351193994283676147e-02,9.779859781265258789e-01
6.118695437908172607e-02,2.143020927906036377e-02,8.975316286087036133e-01
4.160115495324134827e-02,4.881558194756507874e-02,9.779071807861328125e-01
9.231225252151489258e-01,2.666531316936016083e-02,6.878915429115295410e-02
3.158640265464782715e-01,1.343327760696411133e-02,8.958464860916137695e-01
3.477681875228881836e-01,7.059549447149038315e-03,8.873159885406494141e-01
1.311488598585128784e-01,4.293857887387275696e-02,6.649140119552612305e-01
5.113768205046653748e-02,5.722650885581970215e-02,9.821549654006958008e-01
4.584936425089836121e-02,4.818804189562797546e-02,9.794817566871643066e-01
7.351969182491302490e-02,2.952850610017776489e-02,9.779094457626342773e-01
6.383713483810424805e-01,9.947171434760093689e-03,4.851174354553222656e-01
1.732319295406341553e-01,1.572280377149581909e-02,6.829366683959960938e-01
8.554241061210632324e-01,5.824495479464530945e-02,9.312293678522109985e-02
5.256349965929985046e-02,9.561780840158462524e-02,9.750152230262756348e-01
